"PID","DAY","ANX1","ANX2","ANX3","ANX4","ANX5","ANX6","RUM1","RUM2","RUM3","LON1","LON2","LON3","LON4","LON5","LON6"
"DISS-3195",7,3,1,1,3,3,1,1,1,1,1,2,1,1,2,2
"DISS-3196",1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1
"DISS-3196",2,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1
"DISS-3196",3,1,1,1,2,2,1,2,2,2,2,1,3,1,1,1
"DISS-3196",4,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3196",5,2,1,1,2,2,2,5,5,5,2,1,2,2,1,1
"DISS-3196",6,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3196",7,3,1,1,3,4,2,1,1,1,1,1,1,1,1,1
"DISS-3197",1,3,1,1,3,3,2,2,2,2,1,1,1,1,1,1
"DISS-3197",2,3,1,1,3,3,1,4,4,3,1,1,1,1,1,1
"DISS-3197",3,3,1,1,3,3,1,3,3,3,1,1,1,1,1,1
"DISS-3197",4,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3197",5,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3197",6,4,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3197",7,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3198",1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3198",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3198",3,2,2,2,2,1,4,1,1,1,3,1,1,1,1,1
"DISS-3198",4,1,4,4,1,1,4,7,7,7,5,1,5,2,1,1
"DISS-3198",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3198",6,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1
"DISS-3198",7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3199",1,2,2,4,2,3,3,7,7,7,4,2,5,5,2,2
"DISS-3199",2,1,2,3,2,3,3,7,7,7,4,3,5,5,1,3
"DISS-3199",3,2,1,3,1,1,3,7,7,7,4,4,4,5,4,4
"DISS-3199",4,2,4,4,2,4,4,7,7,7,4,3,4,4,1,1
"DISS-3199",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3199",6,1,3,3,1,2,3,7,7,7,4,1,4,5,1,1
"DISS-3199",7,4,3,3,3,2,3,3,4,4,5,2,1,2,3,2
"DISS-3200",1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3200",2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3200",3,1,4,4,1,1,4,7,5,2,1,1,1,1,1,1
"DISS-3200",4,3,1,1,2,4,1,1,1,1,1,1,1,1,1,1
"DISS-3200",5,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3200",6,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3200",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3201",1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1
"DISS-3201",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3201",3,2,2,2,3,2,1,4,5,4,1,1,1,1,1,1
"DISS-3201",4,2,1,1,2,1,1,2,2,3,1,1,1,1,1,1
"DISS-3201",5,2,1,1,2,2,2,4,3,5,1,1,1,1,1,1
"DISS-3201",6,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1
"DISS-3201",7,2,1,2,1,1,2,2,2,3,1,1,1,1,1,1
"DISS-3202",1,2,2,1,2,3,2,2,1,1,1,1,1,1,1,1
"DISS-3202",2,2,2,1,2,2,2,5,5,5,1,1,1,1,1,1
"DISS-3202",3,1,3,3,1,1,2,2,6,2,1,4,2,3,3,3
"DISS-3202",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3202",5,1,2,2,1,1,1,4,4,4,1,1,1,1,1,1
"DISS-3202",6,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3202",7,2,1,1,2,3,2,4,4,4,1,1,1,1,1,1
"DISS-3203",1,2,1,1,3,3,1,2,2,2,1,1,1,1,1,1
"DISS-3203",2,4,1,1,4,3,1,4,4,4,1,1,1,1,1,1
"DISS-3203",3,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1
"DISS-3203",4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
"DISS-3203",5,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1
"DISS-3203",6,2,1,2,2,2,1,1,1,1,2,1,1,1,1,3
"DISS-3203",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3204",1,3,2,2,4,4,1,2,2,2,1,1,1,1,1,1
"DISS-3204",2,3,1,1,3,3,2,1,1,1,1,1,1,1,1,1
"DISS-3204",3,3,1,2,2,1,2,3,3,3,3,3,3,3,3,3
"DISS-3204",4,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3204",5,3,1,1,3,2,1,2,2,2,1,1,1,1,1,1
"DISS-3204",6,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3204",7,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1
"DISS-3205",1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3205",2,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3205",3,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1
"DISS-3205",4,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1
"DISS-3205",5,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1
"DISS-3205",6,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3205",7,2,2,1,2,1,2,4,2,1,2,2,1,2,1,1
"DISS-3206",1,3,1,1,3,3,1,4,4,4,1,1,1,1,1,1
"DISS-3206",2,1,4,3,1,1,4,7,7,7,1,1,1,1,1,1
"DISS-3206",3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3206",4,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3206",5,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3206",6,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3206",7,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3207",1,4,1,1,4,4,1,4,4,4,1,1,1,1,1,1
"DISS-3207",2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1
"DISS-3207",3,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1
"DISS-3207",4,2,1,1,2,2,1,4,4,4,2,1,1,1,1,1
"DISS-3207",5,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3207",6,3,1,1,3,4,1,1,1,1,1,1,1,1,1,1
"DISS-3207",7,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3208",1,2,1,1,2,2,1,3,1,1,1,1,1,1,1,1
"DISS-3208",2,2,1,1,2,2,2,3,2,3,2,1,1,1,2,2
"DISS-3208",3,2,2,2,1,2,1,3,1,1,2,4,2,3,1,2
"DISS-3208",4,1,2,2,2,3,2,3,2,2,2,2,1,3,1,1
"DISS-3208",5,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1
"DISS-3208",6,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3208",7,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1
"DISS-3209",1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3209",2,3,1,1,3,3,1,1,3,3,1,1,1,1,1,1
"DISS-3209",3,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1
"DISS-3209",4,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1
"DISS-3209",5,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1
"DISS-3209",6,3,1,1,3,3,1,5,2,2,1,1,1,1,1,1
"DISS-3209",7,3,2,2,2,2,1,1,1,1,3,1,1,3,1,1
"DISS-3210",1,3,1,1,3,3,2,1,1,1,1,1,1,1,1,1
"DISS-3210",2,2,2,3,2,1,3,2,3,3,2,2,2,2,1,1
"DISS-3210",3,1,2,1,1,1,3,3,3,3,2,2,2,2,2,2
"DISS-3210",4,3,1,1,3,2,1,1,1,1,1,1,2,3,1,1
"DISS-3210",5,2,2,1,2,1,1,3,3,3,1,1,1,3,1,1
"DISS-3210",6,1,3,1,2,1,1,4,4,2,1,1,1,1,1,1
"DISS-3210",7,1,3,1,1,1,3,3,4,3,2,2,2,2,2,2
"DISS-3211",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3211",2,4,1,1,3,3,1,2,1,1,1,1,1,1,1,1
"DISS-3211",3,3,2,1,3,3,1,2,1,2,1,1,1,1,1,1
"DISS-3211",4,3,1,1,3,3,1,2,2,2,1,1,1,1,1,1
"DISS-3211",5,3,2,2,3,4,2,2,2,4,1,1,1,1,1,1
"DISS-3211",6,3,1,1,3,3,1,2,1,1,1,1,1,1,1,1
"DISS-3211",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3212",1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1
"DISS-3212",2,2,1,1,2,2,1,3,3,3,1,1,1,1,1,1
"DISS-3212",3,2,1,1,2,2,1,4,4,4,2,1,1,2,1,1
"DISS-3212",4,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1
"DISS-3212",5,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3212",6,2,1,1,2,2,1,4,4,4,1,1,1,1,1,1
"DISS-3212",7,2,1,1,2,3,1,1,1,3,1,1,1,1,1,1
"DISS-3213",1,2,1,2,2,2,2,2,3,3,1,1,1,1,1,1
"DISS-3213",2,3,2,2,3,2,2,2,3,2,1,1,1,1,1,1
"DISS-3213",3,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1
"DISS-3213",4,3,2,2,3,3,2,2,2,2,1,1,1,1,1,1
"DISS-3213",5,2,2,1,2,3,2,2,2,2,3,1,1,2,1,2
"DISS-3213",6,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
"DISS-3213",7,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
"DISS-3214",1,3,1,2,3,3,2,4,2,3,3,5,5,5,5,4
"DISS-3214",2,3,1,1,2,1,1,4,4,4,1,1,1,1,1,1
"DISS-3214",3,2,1,1,2,3,1,1,1,1,1,1,2,1,1,1
"DISS-3214",4,1,3,2,1,1,2,1,1,1,2,2,1,1,1,1
"DISS-3214",5,2,1,1,2,2,1,3,3,3,1,1,1,1,1,1
"DISS-3214",6,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1
"DISS-3214",7,2,1,1,2,1,1,1,1,1,1,4,3,2,4,4
"DISS-3215",1,1,3,3,1,1,3,6,3,6,1,3,4,2,1,3
"DISS-3215",2,1,3,3,1,1,3,4,2,5,2,2,4,1,1,3
"DISS-3215",3,2,2,1,2,2,2,4,3,4,1,1,2,1,1,1
"DISS-3215",4,1,2,2,1,1,3,4,2,2,1,1,2,1,1,1
"DISS-3215",5,2,3,1,2,2,2,3,3,3,1,1,1,1,1,1
"DISS-3215",6,2,2,2,2,2,2,2,1,1,1,1,1,1,3,1
"DISS-3215",7,1,3,3,1,1,3,2,3,4,2,2,2,2,1,3
"DISS-3216",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"DISS-3216",2,2,3,3,2,2,2,3,3,4,2,3,3,2,2,3
"DISS-3216",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3216",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3216",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3216",6,2,2,2,3,3,3,4,3,2,1,1,1,1,1,1
"DISS-3216",7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3217",1,3,1,2,3,3,2,5,4,4,1,1,1,1,1,1
"DISS-3217",2,2,1,1,2,2,1,4,4,4,1,1,1,1,1,1
"DISS-3217",3,3,1,1,3,3,1,2,2,1,1,1,1,1,1,1
"DISS-3217",4,3,1,1,3,3,1,2,1,1,1,1,1,1,1,1
"DISS-3217",5,2,1,1,2,3,1,3,3,2,1,1,1,1,1,1
"DISS-3217",6,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3217",7,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1
"DISS-3218",1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1
"DISS-3218",2,2,1,1,1,1,1,4,4,4,2,3,2,1,1,1
"DISS-3218",3,1,2,1,2,1,1,4,4,5,1,1,1,2,1,1
"DISS-3218",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3218",5,2,1,1,2,1,1,3,3,4,2,1,1,3,2,1
"DISS-3218",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3218",7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3219",1,2,3,3,3,3,3,4,4,4,1,1,1,1,1,1
"DISS-3219",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3219",3,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3219",4,4,1,1,4,3,1,2,2,2,1,1,1,1,1,1
"DISS-3219",5,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3219",6,3,1,1,4,4,1,1,2,1,1,1,1,1,1,1
"DISS-3219",7,3,1,1,3,4,1,3,2,3,1,1,1,1,1,1
"DISS-3220",1,2,1,1,2,2,1,4,4,4,1,1,1,1,1,1
"DISS-3220",2,3,1,1,3,2,1,1,1,1,2,1,1,1,1,1
"DISS-3220",3,3,1,1,2,4,1,1,1,1,1,1,1,1,1,1
"DISS-3220",4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3220",5,2,1,1,3,1,1,1,1,2,3,1,1,3,1,2
"DISS-3220",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3220",7,1,1,3,1,2,1,4,4,4,2,1,2,1,1,1
"DISS-3221",1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"DISS-3221",2,3,3,1,3,3,3,5,7,6,2,2,2,1,2,1
"DISS-3221",3,3,2,1,3,4,1,3,2,2,2,2,1,1,2,1
"DISS-3221",4,3,2,1,2,2,2,1,1,1,1,1,1,1,1,1
"DISS-3221",5,2,2,1,2,3,2,1,1,1,1,1,1,1,1,1
"DISS-3221",6,2,1,2,3,3,2,1,1,1,1,1,1,1,1,1
"DISS-3221",7,2,2,2,3,2,2,3,3,3,1,1,1,1,1,1
"DISS-3222",1,4,1,1,4,4,1,1,3,2,1,1,1,1,1,1
"DISS-3222",2,4,1,1,3,2,1,3,3,3,1,1,1,1,1,1
"DISS-3222",3,4,1,1,2,2,1,1,1,1,2,1,1,1,1,1
"DISS-3222",4,2,1,2,2,1,1,4,1,4,1,1,3,1,1,1
"DISS-3222",5,3,1,1,2,1,3,1,1,1,1,1,1,1,1,1
"DISS-3222",6,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1
"DISS-3222",7,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3223",1,2,1,1,2,2,2,4,5,5,2,1,1,2,1,1
"DISS-3223",2,2,2,1,3,3,2,3,1,1,1,2,1,1,1,1
"DISS-3223",3,2,4,1,2,3,3,3,1,1,1,2,1,2,1,1
"DISS-3223",4,3,3,1,3,3,4,4,1,1,1,1,1,1,1,1
"DISS-3223",5,3,3,1,3,3,2,1,1,1,1,1,1,1,1,1
"DISS-3223",6,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1
"DISS-3223",7,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1
"DISS-3224",1,3,1,1,4,3,1,1,1,1,2,1,1,1,1,1
"DISS-3224",2,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3224",3,3,1,1,3,4,1,1,1,1,3,1,1,3,1,2
"DISS-3224",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3224",5,3,1,1,2,3,1,1,1,1,2,3,2,2,2,2
"DISS-3224",6,3,2,1,3,2,1,1,1,1,3,3,3,3,3,3
"DISS-3224",7,3,1,1,3,2,1,1,1,1,2,2,2,2,2,2
"DISS-3225",1,3,2,2,3,3,1,3,2,1,1,1,1,1,1,1
"DISS-3225",2,1,4,4,1,1,3,4,2,1,1,1,1,1,1,1
"DISS-3225",3,2,3,2,2,2,3,2,1,1,1,1,1,1,1,1
"DISS-3225",4,3,2,1,3,2,2,2,2,1,1,1,1,1,1,1
"DISS-3225",5,3,1,1,3,3,1,2,2,1,1,1,1,1,1,1
"DISS-3225",6,3,2,1,3,3,2,3,1,1,1,1,1,1,1,1
"DISS-3225",7,2,2,2,2,2,2,4,4,4,1,1,1,1,1,1
"DISS-3226",1,1,4,4,3,2,3,5,3,3,2,2,2,1,1,1
"DISS-3226",2,2,3,3,1,2,3,3,2,2,2,1,1,4,1,1
"DISS-3226",3,1,3,3,1,2,3,1,1,3,2,1,1,1,1,1
"DISS-3226",4,2,3,3,2,2,3,4,2,2,1,1,1,1,1,1
"DISS-3226",5,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1
"DISS-3226",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3226",7,2,3,3,2,1,2,1,1,1,2,1,1,1,1,1
"DISS-3227",1,2,1,1,3,3,2,1,1,1,2,1,1,1,1,1
"DISS-3227",2,3,2,1,3,3,2,3,3,4,1,1,1,1,1,1
"DISS-3227",3,3,1,1,3,4,1,1,1,2,1,1,1,1,1,1
"DISS-3227",4,3,2,1,2,3,2,1,1,1,1,1,1,1,1,1
"DISS-3227",5,2,2,1,3,2,2,5,4,3,1,1,1,1,1,1
"DISS-3227",6,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1
"DISS-3227",7,3,2,1,3,3,2,4,2,2,1,1,1,1,2,1
"DISS-3228",1,4,2,1,3,3,3,2,2,1,1,1,1,1,1,1
"DISS-3228",2,2,3,1,2,2,3,5,4,2,2,2,1,2,1,2
"DISS-3228",3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3228",4,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1
"DISS-3228",5,2,3,1,2,3,2,2,4,3,2,2,1,1,1,1
"DISS-3228",6,3,1,1,3,4,1,1,1,1,1,1,1,1,1,1
"DISS-3228",7,2,1,1,3,4,1,3,1,1,1,1,1,1,1,1
"DISS-3229",1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3229",2,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3229",3,4,1,3,4,4,2,1,1,1,1,1,1,1,1,1
"DISS-3229",4,4,2,3,4,4,1,2,2,2,2,1,4,2,1,3
"DISS-3229",5,2,2,2,2,2,2,4,2,1,2,2,3,3,3,3
"DISS-3229",6,4,1,1,4,4,2,1,1,1,1,1,2,1,1,1
"DISS-3229",7,3,1,1,3,3,1,1,4,3,1,1,1,1,1,1
"DISS-3230",1,1,1,2,2,2,1,2,3,2,1,1,1,1,1,1
"DISS-3230",2,3,1,1,3,2,2,2,3,1,1,1,1,1,1,1
"DISS-3230",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3230",4,2,1,1,2,2,1,4,3,3,1,1,1,1,1,1
"DISS-3230",5,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1
"DISS-3230",6,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1
"DISS-3230",7,3,1,2,3,3,1,3,3,3,2,2,2,2,2,2
"DISS-3231",1,2,1,1,2,3,1,1,1,1,2,1,1,2,2,1
"DISS-3231",2,2,2,4,1,2,1,4,4,4,3,2,1,4,3,3
"DISS-3231",3,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1
"DISS-3231",4,2,1,2,1,2,2,4,4,4,1,1,1,2,1,1
"DISS-3231",5,2,2,1,2,2,1,4,1,1,1,1,1,1,1,1
"DISS-3231",6,3,1,1,4,3,1,1,1,1,1,1,1,1,1,1
"DISS-3231",7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3232",1,1,3,1,1,2,2,4,4,4,2,1,1,1,1,1
"DISS-3232",2,4,1,1,4,4,1,2,2,2,1,1,1,1,1,1
"DISS-3232",3,2,2,2,3,2,3,4,4,4,2,1,2,2,1,2
"DISS-3232",4,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1
"DISS-3232",5,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1
"DISS-3232",6,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1
"DISS-3232",7,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3233",1,3,1,1,3,3,1,3,1,2,2,1,1,1,1,1
"DISS-3233",2,2,2,3,2,2,3,4,4,4,2,2,2,1,2,1
"DISS-3233",3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"DISS-3233",4,3,2,1,3,3,1,2,2,2,1,1,1,1,1,1
"DISS-3233",5,1,4,2,1,1,3,2,2,1,1,1,1,1,1,1
"DISS-3233",6,1,4,2,1,1,2,2,3,2,1,1,1,1,1,1
"DISS-3233",7,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1
"DISS-3234",1,4,1,1,4,2,1,3,6,4,1,1,1,1,1,1
"DISS-3234",2,4,1,1,4,2,1,1,1,1,1,1,1,1,1,1
"DISS-3234",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3234",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3234",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3234",6,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1
"DISS-3234",7,3,1,1,4,2,1,3,5,6,1,1,1,1,1,1
"DISS-3235",1,4,1,1,4,3,1,1,2,1,1,1,1,1,1,1
"DISS-3235",2,2,1,2,2,2,1,2,3,3,1,1,1,1,1,1
"DISS-3235",3,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1
"DISS-3235",4,3,1,2,2,2,1,2,1,1,1,1,1,1,1,1
"DISS-3235",5,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3235",6,1,2,3,1,1,1,1,1,1,2,1,1,1,1,4
"DISS-3235",7,2,2,3,2,1,2,6,3,6,4,4,4,4,2,4
"DISS-3236",1,2,2,2,2,2,1,4,4,4,3,3,3,3,3,3
"DISS-3236",2,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3
"DISS-3236",3,1,1,1,1,1,1,4,4,3,1,1,1,1,1,1
"DISS-3236",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3236",5,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1
"DISS-3236",6,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1
"DISS-3236",7,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1
"DISS-3237",1,1,2,2,1,1,2,4,4,4,2,1,2,1,1,1
"DISS-3237",2,4,1,1,4,4,1,4,3,3,1,1,1,1,1,1
"DISS-3237",3,2,2,2,3,4,2,2,1,1,1,1,1,1,1,1
"DISS-3237",4,3,1,1,4,4,1,2,2,2,1,1,1,1,1,1
"DISS-3237",5,4,1,1,4,4,2,1,1,1,1,1,1,1,1,1
"DISS-3237",6,4,1,1,4,4,2,1,1,1,1,1,1,1,2,1
"DISS-3237",7,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3238",1,1,2,1,3,3,1,4,4,4,1,2,1,1,1,1
"DISS-3238",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3238",3,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3238",4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3238",5,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1
"DISS-3238",6,2,2,2,2,2,2,4,4,4,2,1,1,3,2,2
"DISS-3238",7,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
"DISS-3239",1,3,1,1,4,4,1,2,2,2,1,1,1,1,1,1
"DISS-3239",2,3,1,1,3,3,1,2,2,2,1,1,1,1,1,1
"DISS-3239",3,3,1,1,3,3,1,2,2,2,1,1,1,1,1,1
"DISS-3239",4,3,1,2,2,3,1,1,1,1,1,1,1,3,1,1
"DISS-3239",5,3,3,3,3,3,3,5,5,5,3,3,3,4,3,3
"DISS-3239",6,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3239",7,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3240",1,2,3,1,1,1,2,1,4,4,1,2,2,2,1,1
"DISS-3240",2,4,2,2,4,2,2,4,4,4,2,2,3,3,2,2
"DISS-3240",3,2,3,1,2,3,2,2,2,2,1,1,2,1,1,1
"DISS-3240",4,3,1,1,3,2,3,2,2,2,2,1,1,1,1,1
"DISS-3240",5,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
"DISS-3240",6,3,1,1,4,3,1,1,1,1,1,1,1,1,1,1
"DISS-3240",7,2,2,2,3,3,2,4,4,4,1,1,1,1,1,1
"DISS-3241",1,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1
"DISS-3241",2,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3241",3,3,2,1,3,3,1,4,4,4,3,2,2,2,3,3
"DISS-3241",4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1
"DISS-3241",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3241",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3241",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3242",1,2,3,2,2,2,3,4,5,5,1,2,3,1,2,2
"DISS-3242",2,3,2,1,4,3,3,5,5,2,1,1,1,1,1,1
"DISS-3242",3,3,2,1,3,3,2,5,2,2,1,1,1,1,1,1
"DISS-3242",4,2,2,2,2,1,3,2,2,6,1,2,1,3,1,2
"DISS-3242",5,1,2,2,2,2,3,1,4,4,1,1,2,1,1,1
"DISS-3242",6,1,2,2,1,3,4,5,5,5,1,3,3,3,2,2
"DISS-3242",7,3,2,2,2,1,2,4,4,4,1,1,3,1,2,2
"DISS-3243",1,2,2,2,2,2,2,4,4,4,2,1,1,1,1,1
"DISS-3243",2,2,1,1,2,2,1,4,4,4,2,1,1,1,1,1
"DISS-3243",3,2,1,2,2,2,2,4,4,4,2,2,2,1,2,2
"DISS-3243",4,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3243",5,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1
"DISS-3243",6,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1
"DISS-3243",7,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"DISS-3244",1,2,1,2,2,2,2,4,4,4,3,1,2,3,2,2
"DISS-3244",2,1,1,2,1,1,2,4,4,4,3,2,2,2,2,2
